;Ответ;Муравьи
889;160;200
890;160;200
891;160;190
892;160;190
893;160;190
894;160;160
895;160;190
896;160;160
897;160;190
898;160;160
899;160;180
900;160;190
901;160;190
902;160;190
903;160;190
904;160;190
905;160;190
906;160;190
907;160;200
908;160;190
909;160;190
910;160;190
911;160;210
912;160;190
913;160;190
914;160;180
915;160;160
916;160;160
917;160;180
918;160;190
919;160;200
920;160;190
921;160;190
922;160;190
923;160;190
924;160;190
925;160;190
926;160;190
927;160;190
928;160;190
929;160;190
930;160;190
931;160;190
932;160;200
933;160;180
934;160;190
935;160;200
936;160;190
937;160;190
938;160;190
939;160;160
940;160;180
941;160;160
942;160;200
943;160;200
944;160;180
945;160;160
946;160;190
947;160;160
948;160;200
949;160;160
950;160;190
951;160;190
952;160;180
953;160;190
954;160;200
955;160;190
956;160;190
957;160;160
958;160;200
959;160;190
960;160;190
961;160;160
962;160;180
963;160;200
964;160;200
965;160;180
966;160;190
967;160;190
968;160;160
969;160;160
970;160;190
971;160;190
972;160;190
973;160;170
974;160;160
975;160;190
976;160;200
977;160;190
978;160;160
979;160;160
980;160;180
981;160;180
982;160;160
983;160;180
984;160;190
985;160;180
986;160;160
987;160;160
988;160;190
989;160;190
990;160;200
991;160;190
992;160;200
993;160;190
994;160;190
995;160;160
996;160;190
997;160;200
998;160;200
999;160;160
1000;160;200
1001;160;200
1002;160;200
1003;160;200
1004;160;180
1005;160;200
1006;160;200
1007;160;200
1008;160;200
1009;160;190
1010;160;210
1011;160;200
1012;160;190
1013;160;210
1014;160;200
1015;160;200
1016;160;200
1017;160;200
1018;160;200
1019;160;210
1020;160;210
1021;160;200
1022;160;210
1023;160;200
1024;160;190
1025;160;190
1026;160;200
1027;160;200
1028;160;190
1029;160;200
1030;160;210
1031;160;210
1032;160;190
1033;160;190
1034;160;190
1035;160;200
1036;160;200
1037;160;210
1038;160;200
1039;160;180
1040;160;200
1041;160;220
1042;160;190
1043;160;200
1044;160;200
1045;160;200
1046;160;200
1047;160;190
1048;160;190
1049;160;200
1050;160;210
1051;160;210
1052;160;190
1053;160;200
1054;160;200
1055;160;190
1056;160;200
1057;160;200
1058;160;190
1059;160;200
1060;160;200
1061;160;200
1062;160;190
1063;160;200
1064;160;190
1065;160;190
1066;160;200
1067;160;200
1068;160;180
1069;160;200
1070;160;200
1071;160;200
1072;160;200
1073;160;200
1074;160;190
1075;160;200
1076;160;180
1077;160;200
1078;160;200
1079;160;200
1080;160;210
1081;160;200
1082;160;190
1083;160;190
1084;160;200
1085;160;230
1086;160;200
1087;160;200
1088;160;190
1089;160;210
1090;160;210
1091;160;190
1092;160;200
1093;160;190
1094;160;200
1095;160;220
1096;160;210
1097;160;210
1098;160;210
1099;160;210
1100;160;190
1101;160;200
1102;160;200
1103;160;210
1104;160;190
1105;160;210
1106;160;200
1107;160;180
1108;160;200
1109;160;190
1110;160;190
1111;160;190
1112;160;200
1113;160;190
1114;160;210
1115;160;200
1116;160;200
1117;160;200
1118;160;200
1119;160;210
1120;160;200
1121;160;200
1122;160;200
1123;160;190
1124;160;200
1125;160;180
1126;160;200
1127;160;210
1128;160;200
1129;160;200
1130;160;210
1131;160;200
1132;160;200
1133;160;210
1134;160;200
1135;160;190
1136;160;210
1137;160;200
1138;160;210
1139;160;200
1140;160;180
1141;160;180
1142;160;200
1143;160;200
1144;160;190
1145;160;200
1146;160;190
1147;160;200
1148;160;200
1149;160;200
1150;160;200
1151;160;190
1152;160;200
1153;160;200
1154;160;190
1155;160;190
1156;160;230
1157;160;190
1158;160;200
1159;160;200
1160;160;190
1161;160;210
1162;160;190
1163;160;200
1164;160;210
1165;160;200
1166;160;200
1167;160;220
1168;160;190
1169;160;200
1170;160;200
1171;160;190
1172;160;200
1173;160;190
1174;160;180
1175;160;200
1176;160;190
1177;160;200
1178;160;190
1179;160;210
1180;160;200
1181;160;200
1182;160;200
1183;160;200
1184;160;200
1185;160;200
1186;160;200
1187;160;190
1188;160;200
1189;160;200
1190;160;200
1191;160;200
1192;160;190
1193;160;190
1194;160;200
1195;160;200
1196;160;200
1197;160;180
1198;160;190
1199;160;190
1200;160;210
1201;160;220
1202;160;230
1203;160;230
1204;160;230
1205;160;230
1206;160;220
1207;160;230
1208;160;220
1209;160;230
1210;160;240
1211;160;230
1212;160;220
1213;160;220
1214;160;210
1215;160;210
1216;160;210
1217;160;210
1218;160;220
1219;160;210
1220;160;210
1221;160;220
1222;160;230
1223;160;230
1224;160;230
1225;160;220
1226;160;220
1227;160;210
1228;160;220
1229;160;220
1230;160;220
1231;160;230
1232;160;230
1233;160;220
1234;160;210
1235;160;210
1236;160;220
1237;160;220
1238;160;220
1239;160;210
1240;160;220
1241;160;220
1242;160;210
1243;160;210
1244;160;220
1245;160;210
1246;160;210
1247;160;210
1248;160;210
1249;160;210
1250;160;220
1251;160;210
1252;160;230
1253;160;210
1254;160;230
1255;160;210
1256;160;220
1257;160;210
1258;160;220
1259;160;230
1260;160;220
1261;160;230
1262;160;220
1263;160;230
1264;160;220
1265;160;210
1266;160;230
1267;160;210
1268;160;230
1269;160;210
1270;160;230
1271;160;210
1272;160;210
1273;160;210
1274;160;210
1275;160;220
1276;160;210
1277;160;230
1278;160;220
1279;160;230
1280;160;230
1281;160;210
1282;160;220
1283;160;230
1284;160;230
1285;160;210
1286;160;210
1287;160;220
1288;160;230
1289;160;220
1290;160;230
1291;160;210
1292;160;230
1293;160;210
1294;160;230
1295;160;230
1296;160;210
1297;160;230
1298;160;230
1299;160;210
1300;160;220
1301;160;210
1302;160;230
1303;160;210
1304;160;230
1305;160;210
1306;160;210
1307;160;230
1308;160;220
1309;160;230
1310;160;210
1311;160;210
1312;160;230
1313;160;230
1314;160;210
1315;160;210
1316;160;210
1317;160;230
1318;160;210
1319;160;210
1320;160;220
1321;160;210
1322;160;230
1323;160;210
1324;160;220
1325;160;220
1326;160;230
1327;160;220
1328;160;230
1329;160;230
1330;160;210
1331;160;230
1332;160;220
1333;160;230
1334;160;220
1335;160;230
1336;160;220
1337;160;230
1338;160;220
1339;160;210
1340;160;210
1341;160;210
1342;160;230
1343;160;230
1344;160;220
1345;160;220
1346;160;210
1347;160;220
1348;160;220
1349;160;210
1350;160;210
1351;160;230
1352;160;220
1353;160;220
1354;160;220
1355;160;230
1356;160;210
1357;160;230
1358;160;230
1359;160;230
1360;160;220
1361;160;220
1362;160;210
1363;160;210
1364;160;220
1365;160;210
1366;160;220
1367;160;220
1368;160;220
1369;160;210
1370;160;230
1371;160;210
1372;160;230
1373;160;210
1374;160;220
1375;160;210
1376;160;220
1377;160;220
1378;160;230
1379;160;230
1380;160;210
1381;160;220
1382;160;210
1383;160;210
1384;160;210
1385;160;230
1386;160;220
1387;160;230
1388;160;220
1389;160;210
1390;160;220
1391;160;230
1392;160;230
1393;160;230
1394;160;230
1395;160;230
1396;160;210
1397;160;230
1398;160;230
1399;160;220
1400;160;230
1401;160;230
1402;160;230
1403;160;230
1404;160;220
1405;160;210
1406;160;210
1407;160;220
1408;160;210
1409;160;210
1410;160;210
1411;160;230
1412;160;210
1413;160;230
1414;160;210
1415;160;230
1416;160;220
1417;160;210
1418;160;220
1419;160;210
1420;160;210
1421;160;230
1422;160;230
1423;160;230
1424;160;210
1425;160;220
1426;160;220
1427;160;220
1428;160;210
1429;160;220
1430;160;220
1431;160;210
1432;160;220
1433;160;230
1434;160;230
1435;160;220
1436;160;220
1437;160;230
1438;160;210
1439;160;210
1440;160;210
1441;160;230
1442;160;210
1443;160;220
1444;160;210
1445;160;230
1446;160;230
1447;160;220
1448;160;220
1449;160;230
1450;160;210
1451;160;210
1452;160;210
1453;160;210
1454;160;230
1455;160;220
1456;160;230
1457;160;230
1458;160;230
1459;160;210
1460;160;230
1461;160;230
1462;160;220
1463;160;220
1464;160;230
1465;160;230
1466;160;230
1467;160;220
1468;160;210
1469;160;210
1470;160;220
1471;160;230
1472;160;230
1473;160;210
1474;160;220
1475;160;230
1476;160;230
1477;160;210
1478;160;210
1479;160;210
1480;160;210
1481;160;210
1482;160;230
1483;160;220
1484;160;230
1485;160;210
1486;160;210
1487;160;220
1488;160;230
1489;160;230
1490;160;210
1491;160;220
1492;160;210
1493;160;210
1494;160;230
1495;160;220
1496;160;210
1497;160;230
1498;160;210
1499;160;210
1500;160;210
1501;160;210
1502;160;220
1503;160;210
1504;160;210
1505;160;220
1506;160;210
1507;160;230
1508;160;230
1509;160;230
1510;160;230
1511;160;230
1512;160;230
1513;160;230
1514;160;220
1515;160;230
1516;160;230
1517;160;220
1518;160;220
1519;160;210
1520;160;220
1521;160;210
1522;160;220
1523;160;220
1524;160;210
1525;160;210
1526;160;210
1527;160;230
1528;160;210
1529;160;210
1530;160;210
1531;160;230
1532;160;220
1533;160;210
1534;160;230
1535;160;210
1536;160;230
1537;160;210
1538;160;210
1539;160;220
1540;160;230
1541;160;210
1542;160;210
1543;160;220
1544;160;220
1545;160;210
1546;160;220
1547;160;230
1548;160;230
1549;160;230
1550;160;220
1551;160;230
1552;160;220
1553;160;210
1554;160;210
1555;160;210
1556;160;210
1557;160;220
1558;160;220
1559;160;210
1560;160;220
1561;160;210
1562;160;210
1563;160;210
1564;160;230
1565;160;230
1566;160;210
1567;160;220
1568;160;210
1569;160;230
1570;160;210
1571;160;210
1572;160;220
1573;160;230
1574;160;210
1575;160;220
1576;160;230
1577;160;210
1578;160;210
1579;160;210
1580;160;210
1581;160;230
1582;160;230
1583;160;210
1584;160;220
1585;160;210
1586;160;230
1587;160;220
1588;160;220
1589;160;220
1590;160;210
1591;160;230
1592;160;230
1593;160;210
1594;160;230
1595;160;210
1596;160;220
1597;160;220
1598;160;210
1599;160;210
1600;160;210
1601;160;230
1602;160;210
1603;160;230
1604;160;210
1605;160;220
1606;160;220
1607;160;230
1608;160;210
1609;160;230
1610;160;210
1611;160;220
1612;160;210
1613;160;210
1614;160;230
1615;160;210
1616;160;230
1617;160;230
1618;160;210
1619;160;210
1620;160;230
1621;160;230
1622;160;230
1623;160;220
1624;160;220
1625;160;210
1626;160;230
1627;160;230
1628;160;220
1629;160;230
1630;160;210
1631;160;220
1632;160;230
1633;160;210
1634;160;210
1635;160;220
1636;160;210
1637;160;230
1638;160;210
1639;160;220
1640;160;210
1641;160;210
1642;160;230
1643;160;230
1644;160;210
1645;160;210
1646;160;210
1647;160;220
1648;160;210
1649;160;210
1650;160;220
1651;160;210
1652;160;230
1653;160;210
1654;160;230
1655;160;210
1656;160;230
1657;160;230
1658;160;220
1659;160;210
1660;160;230
1661;160;210
1662;160;210
1663;160;220
1664;160;210
1665;160;230
1666;160;220
1667;160;220
1668;160;230
1669;160;230
1670;160;210
1671;160;230
1672;160;230
1673;160;230
1674;160;230
1675;160;220
1676;160;220
1677;160;230
1678;160;210
1679;160;220
1680;160;230
1681;160;210
1682;160;210
1683;160;210
1684;160;220
1685;160;230
1686;160;210
1687;160;210
1688;160;230
1689;160;220
1690;160;220
1691;160;230
1692;160;230
1693;160;230
1694;160;230
1695;160;220
1696;160;210
1697;160;230
1698;160;220
1699;160;210
1700;160;210
1701;160;220
1702;160;230
1703;160;220
1704;160;220
1705;160;230
1706;160;230
1707;160;210
1708;160;220
1709;160;210
1710;160;210
1711;160;210
1712;160;210
1713;160;210
1714;160;210
1715;160;210
1716;160;230
1717;160;220
1718;160;210
1719;160;210
1720;160;220
1721;160;210
1722;160;230
1723;160;230
1724;160;210
1725;160;230
1726;160;220
1727;160;230
1728;160;210
1729;160;230
1730;160;220
1731;160;210
1732;160;210
1733;160;230
1734;160;210
1735;160;230
1736;160;230
1737;160;220
1738;160;230
1739;160;220
1740;160;210
1741;160;220
1742;160;230
1743;160;210
1744;160;230
1745;160;210
1746;160;220
1747;160;220
1748;160;210
1749;160;210
1750;160;210
1751;160;230
1752;160;230
1753;160;210
1754;160;220
1755;160;210
1756;160;230
1757;160;210
1758;160;230
1759;160;210
1760;160;220
1761;160;210
1762;160;230
1763;160;220
1764;160;210
1765;160;210
1766;160;220
1767;160;210
1768;160;210
1769;160;220
1770;160;220
1771;160;210
1772;160;210
1773;160;210
1774;160;230
1775;160;210
1776;160;210
1777;160;220
1778;160;220
1779;160;210
1780;160;210
1781;160;220
1782;160;210
1783;160;220
1784;160;220
1785;160;210
1786;160;210
1787;160;220
1788;160;210
1789;160;220
1790;160;230
1791;160;230
1792;160;210
1793;160;210
1794;160;230
1795;160;220
1796;160;220
1797;160;220
1798;160;210
1799;160;230
1800;160;230
1801;160;210
1802;160;210
1803;160;230
1804;160;230
1805;160;230
1806;160;230
1807;160;230
1808;160;230
1809;160;230
1810;160;220
1811;160;210
1812;160;210
1813;160;230
1814;160;230
1815;160;220
1816;160;220
1817;160;220
1818;160;210
1819;160;210
1820;160;210
1821;160;230
1822;160;230
1823;160;230
1824;160;210
1825;160;230
1826;160;230
1827;160;210
1828;160;210
1829;160;210
1830;160;210
1831;160;210
1832;160;220
1833;160;220
1834;160;220
1835;160;210
1836;160;230
1837;160;220
1838;160;210
1839;160;210
1840;160;210
1841;160;210
1842;160;230
1843;160;210
1844;160;210
1845;160;220
1846;160;220
1847;160;210
1848;160;210
1849;160;230
1850;160;230
1851;160;210
1852;160;220
1853;160;210
1854;160;220
1855;160;230
1856;160;210
1857;160;210
1858;160;230
1859;160;230
1860;160;230
1861;160;220
1862;160;230
1863;160;220
1864;160;210
1865;160;220
1866;160;210
1867;160;220
1868;160;220
1869;160;230
1870;160;210
1871;160;210
1872;160;210
1873;160;210
1874;160;210
1875;160;210
1876;160;210
1877;160;210
1878;160;220
1879;160;230
1880;160;210
1881;160;210
1882;160;210
1883;160;220
1884;160;230
1885;160;220
1886;160;230
1887;160;220
1888;160;210
1889;160;210
1890;160;220
1891;160;230
1892;160;230
1893;160;210
1894;160;210
1895;160;230
1896;160;210
1897;160;230
1898;160;230
1899;160;210
1900;160;210
1901;160;210
1902;160;210
1903;160;220
1904;160;210
1905;160;230
1906;160;210
1907;160;220
1908;160;230
1909;160;210
1910;160;230
1911;160;210
1912;160;220
1913;160;210
1914;160;210
1915;160;230
1916;160;210
1917;160;230
1918;160;220
1919;160;210
1920;160;230
1921;160;210
1922;160;220
1923;160;210
1924;160;210
1925;160;210
1926;160;220
1927;160;210
1928;160;210
1929;160;230
1930;160;230
1931;160;210
1932;160;220
1933;160;230
1934;160;220
1935;160;210
1936;160;230
1937;160;220
1938;160;230
1939;160;230
1940;160;210
1941;160;230
1942;160;230
1943;160;220
1944;160;210
1945;160;230
1946;160;220
1947;160;230
1948;160;210
1949;160;220
1950;160;230
1951;160;220
1952;160;220
1953;160;230
1954;160;230
1955;160;210
1956;160;210
1957;160;210
1958;160;230
1959;160;230
1960;160;210
1961;160;230
1962;160;210
1963;160;230
1964;160;230
1965;160;210
1966;160;210
1967;160;220
1968;160;220
1969;160;220
1970;160;210
1971;160;210
1972;160;220
1973;160;210
1974;160;230
1975;160;230
1976;160;220
1977;160;210
1978;160;220
1979;160;230
1980;160;210
1981;160;220
1982;160;230
1983;160;210
1984;160;210
1985;160;210
1986;160;210
1987;160;210
1988;160;220
1989;160;230
1990;160;220
1991;160;230
1992;160;210
1993;160;210
1994;160;220
1995;160;220
1996;160;210
1997;160;210
1998;160;230
1999;160;230
2000;160;200
2001;160;200
2002;160;200
2003;160;200
2004;160;230
2005;160;200
2006;160;200
2007;160;200
2008;160;200
2009;160;200
2010;160;200
2011;160;230
2012;160;200
2013;160;200
2014;160;200
2015;160;230
2016;160;230
2017;160;230
2018;160;200
2019;160;200
2020;160;290
2021;160;200
2022;160;200
2023;160;200
2024;160;200
2025;160;200
2026;160;200
2027;160;200
2028;160;200
2029;160;230
2030;160;200
2031;160;230
2032;160;230
2033;160;230
2034;160;200
2035;160;200
2036;160;200
2037;160;200
2038;160;240
2039;160;200
2040;160;200
2041;160;200
2042;160;200
2043;160;200
2044;160;200
2045;160;200
2046;160;200
2047;160;200
2048;160;200
2049;160;200
2050;160;200
2051;160;200
2052;160;200
2053;160;230
2054;160;200
2055;160;200
2056;160;270
2057;160;200
2058;160;240
2059;160;200
2060;160;200
2061;160;230
2062;160;270
2063;160;230
2064;160;200
2065;160;200
2066;160;230
2067;160;200
2068;160;230
2069;160;200
2070;160;200
2071;160;200
2072;160;200
2073;160;230
2074;160;200
2075;160;230
2076;160;230
2077;160;230
2078;160;200
2079;160;240
2080;160;200
2081;160;200
2082;160;230
2083;160;230
2084;160;200
2085;160;200
2086;160;200
2087;160;230
2088;160;240
2089;160;230
2090;160;200
2091;160;200
2092;160;240
2093;160;200
2094;160;200
2095;160;200
2096;160;200
2097;160;200
2098;160;200
2099;160;230
2100;160;200
2101;160;200
2102;160;240
2103;160;200
2104;160;200
2105;160;200
2106;160;200
2107;160;200
2108;160;270
2109;160;200
2110;160;200
2111;160;200
2112;160;230
2113;160;200
2114;160;230
2115;160;200
2116;160;230
2117;160;240
2118;160;200
2119;160;230
2120;160;200
2121;160;200
2122;160;200
2123;160;200
2124;160;200
2125;160;200
2126;160;200
2127;160;200
2128;160;200
2129;160;230
2130;160;200
2131;160;200
2132;160;200
2133;160;200
2134;160;240
2135;160;200
2136;160;200
